t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,q_mean,flags
799279585.995,799279595.995,799279590.9095691,799279586.148,799279595.944,23.077052455126655,1.625407348502452,4.7538728057560904e-15,3.348339137915051e-16,16.672049156925674,0.07389966011054483,0.07929933448427562,22.614285243075322,1.6411392817669688,4.658542760073516e-15,3.3807469204399553e-16,16.69404283550307,0.07606503591621205,0.08179821623519246,23.434118366952806,1.6131639126441724,4.827428383592278e-15,3.323117660046995e-16,16.655378451910508,0.07227997751797233,0.07743719103179814,181.0,211.02807746483805,2.0,1.7466571738511352,9.005163930657337,3.215437070044135,7.382731676299659,0.8580090533927655,558.0860595703125,357.4190979003906,163.72029640238534,244.2728290784413,55.26853424743865,14.071823120117188,0.0
799279595.995,799279605.995,799279600.8359843,799279596.06,799279605.948,23.118532803862134,1.685961637707873,4.7624177575955995e-15,3.4730809736782183e-16,16.670099328678685,0.07642527815596978,0.08221498516670422,23.540752843399787,1.6720020210475277,4.849395085740356e-15,3.444324163357907e-16,16.650449130865475,0.07449988419404718,0.07999092873905767,24.360585967277274,1.6445579682492055,5.018280709259118e-15,3.387789414593363e-16,16.613280673585752,0.07092882830643887,0.07588833814217466,192.0,219.4204434686523,7.0,6.0771114459933315,9.007190704008194,11.187409707396816,7.384393292227283,0.8753132875936446,560.557861328125,358.7628479003906,165.76890404279004,244.2727784386125,55.268652751230775,13.953125,0.0
799279605.995,799279615.995,799279610.4665633,799279606.053,799279615.981,26.402706365008505,1.757453878791022,5.438957511191752e-15,3.6203549903095053e-16,16.525878885557614,0.06996669007085998,0.07478793498471958,26.293540539050962,1.7608981321111812,5.416469351044498e-15,3.627450152149033e-16,16.53037732581022,0.07038128461140047,0.07526185290458187,27.113373662928446,1.7348647155308796,5.58535497456326e-15,3.573821313993612e-16,16.497041101655924,0.06733934678277365,0.07179364186499981,213.0,244.2507411495311,4.0,3.4776535919536196,9.008496846834301,6.4020441124600715,7.3854641113806405,0.8722951149607868,563.254638671875,358.8470458984375,168.36164254119694,244.2725303001542,55.26857212552937,13.596243858337402,0.0
799279615.995,799279625.995,799279621.1280425,799279615.999,799279625.94,29.347869781943906,1.8491717502203135,6.045661175080444e-15,3.809293805453846e-16,16.411058541451645,0.06634206919197538,0.07066112861120644,29.24505116050644,1.8522575050529706,6.024480539064326e-15,3.8156504604091193e-16,16.41486903639225,0.0666760473617849,0.07104014846408191,30.064884284383925,1.8275081208611617,6.1933661625830885e-15,3.7646667289739927e-16,16.3848511583879,0.06406890596416659,0.06808799333303028,236.0,270.6452705316301,4.0,3.5061985282697687,9.002039321741432,6.454592745223892,7.380170018411236,0.8720709594306367,565.7657470703125,357.7410583496094,171.06753359766995,244.27285774019145,55.26866295120577,13.512711524963379,0.0
799279625.995,799279635.995,799279630.8421797,799279626.079,799279635.983,25.414230423424616,1.7374343112298243,5.235331467225471e-15,3.579114681133438e-16,16.56730759193648,0.07179874791897944,0.07688507224086649,25.485610713175568,1.7351527799906226,5.250035806914167e-15,3.574414726780682e-16,16.56426238731646,0.0715131428479836,0.07655764347206073,26.30544383705305,1.7087300091186972,5.418921430432928e-15,3.519983818784516e-16,16.52988591549229,0.06833046399873766,0.07292136367270174,206.0,236.9978325676312,5.0,4.361622881210009,9.00945956417596,8.029351213136607,7.3862533789462645,0.8693694452116513,567.303955078125,355.6391906738281,173.0852240627612,244.2727885800076,55.26859841759843,12.839805603027344,0.0
799279635.995,799279645.995,799279641.1071236,799279636.028,799279645.95,25.222384922535824,1.7197298713421358,5.19581129404238e-15,3.5426435349648e-16,16.575534626908627,0.07161383247928299,0.07667305688545412,25.11458232933703,1.7232050854545953,5.173603959843428e-15,3.549802476036466e-16,16.580185100059357,0.07205187124251466,0.07717541726367472,25.934415453214516,1.6965974915595887,5.3424895833621905e-15,3.4949908326127525e-16,16.545308840768847,0.06880085655833312,0.07345736078717735,202.0,233.66587200037685,4.0,3.484858078298504,9.00987617869808,6.415306916867701,7.386594933331386,0.8645795155940013,567.7122802734375,353.0549621582031,174.1586791764447,244.2727311870219,55.268535103927206,13.3613862991333,0.0
799279645.995,799279655.995,799279650.92775,799279646.041,799279655.85,21.662679281513824,1.6605157670788708,4.4625119319918474e-15,3.420662480182474e-16,16.740719575045905,0.0801896856455997,0.08658799184874155,22.441745556255132,1.6342904310561,4.6229995845885574e-15,3.3666382879755656e-16,16.702358414889275,0.0763208744110706,0.08209416841974004,23.261578680132615,1.6062304633745201,4.791885208107318e-15,3.3088347545515113e-16,16.663402036486172,0.0724958504051969,0.07768503463286436,180.0,209.73101279388027,9.0,7.830910590578125,9.016198585567563,14.41599449629155,7.391778251905619,0.8583297727752135,566.4598388671875,350.86578369140625,173.55992961495954,244.27282283712884,55.26853169081189,13.266666412353516,0.0
799279655.995,799279665.995,799279661.2871952,799279656.056,799279665.939,25.78033507470062,1.7475260116976457,5.310749025388328e-15,3.59990358409715e-16,16.551778605727698,0.07120977583270616,0.07621005410592474,25.842237646472384,1.7455611924489884,5.323500955173311e-15,3.595856056444916e-16,16.549174710105614,0.07096733659845711,0.07593242383211773,26.662070770349867,1.7193274945029005,5.4923865786920725e-15,3.5418146386759747e-16,16.515265307859476,0.06784977788921154,0.07237415027418592,210.0,240.47533436682397,5.0,4.3199899938095,9.019379493743216,7.952708852240215,7.394386065792031,0.8735898666118106,564.0553588867188,349.4873962402344,171.655713327699,244.27266537557702,55.2685286370417,13.614285469055176,0.0
799279665.995,799279675.995,799279671.039445,799279666.005,799279675.978,25.737459777753628,1.7681375779783945,5.301916714217247e-15,3.6423634106354927e-16,16.553585797711204,0.0721385007730646,0.07727481902562516,26.144612596766198,1.7553230385539296,5.385790194933837e-15,3.615965459421095e-16,16.536544472588606,0.0705524760004188,0.07545765285112083,26.96444572064368,1.7292318944900191,5.554675818452598e-15,3.5622177026494394e-16,16.503021256531515,0.0674867928489995,0.07196127096014138,209.0,243.1512577452521,7.0,6.0102462729539745,9.017476578763798,11.064317002483453,7.392825993059982,0.8597224438543403,561.31787109375,349.54681396484375,169.0236063847823,244.27279504879456,55.268536085865044,13.507177352905273,0.0
799279675.995,799279685.995,799279681.0096213,799279676.018,799279685.915,26.33413517096864,1.7871176954850936,5.42483184521954e-15,3.681462452699293e-16,16.528702348918742,0.07128901290933953,0.076300821606619,26.751008108143168,1.7741399175614374,5.5107076702774925e-15,3.654728230176561e-16,16.511649617513037,0.06971938447003367,0.07450542757754519,27.570841232020655,1.7483364902299778,5.679593293796255e-15,3.601573169873754e-16,16.478874956620682,0.06675442170568857,0.07112912876445066,214.0,248.68522910772367,7.0,6.059462752611755,9.019863667377031,11.154920067308003,7.394783007374741,0.8606793425081459,558.872314453125,350.84417724609375,166.30305833118666,244.27277940950543,55.268626906412,13.761682510375977,0.0
799279685.995,799279695.995,799279691.0196002,799279685.997,799279695.949,24.070259822860354,1.703656447011048,4.958473523509233e-15,3.5095322808427587e-16,16.626298054430258,0.07424908772752659,0.07970185425173781,24.313755005469787,1.6957203872367035,5.008633531126776e-15,3.4931839977076093e-16,16.615369909327256,0.0731988908982153,0.0784929295549972,25.13358812934727,1.668722726284993,5.177519154645538e-15,3.4375688161470855e-16,16.57936376523394,0.06979436491264934,0.07459106627406342,195.0,226.85096265283866,6.0,5.213401415073784,9.025808869206216,9.597398059567649,7.399657080762444,0.8597426402892528,557.6005859375,353.1097717285156,164.42821593386955,244.2725876439304,55.2687511961654,13.497435569763184,0.0
799279695.995,799279705.995,799279701.2211385,799279696.025,799279705.967,25.569415537423417,1.7179653198016902,5.267299600709224e-15,3.539008558791482e-16,16.56069799727605,0.07060262851359767,0.07551502726442649,25.280793235703978,1.7272494504534939,5.207843406555019e-15,3.5581338679341974e-16,16.573023258283825,0.07175603665298524,0.07683609462567631,26.100626359581465,1.7007453564010384,5.376729030073782e-15,3.503535434186139e-16,16.538372675979403,0.06853823717613494,0.07315805323403168,202.0,235.5175481585439,3.0,2.6037957491377046,9.02344430029688,4.793351265458047,7.39771852884688,0.8578207478900001,557.506103515625,355.7523193359375,163.60326979869208,244.27268432409417,55.26857959103681,13.737624168395996,0.0
799279705.995,799279715.995,799279710.7619202,799279706.088,799279715.922,25.423738340501313,1.8133265234126883,5.23729009814327e-15,3.735452638230138e-16,16.56690147461223,0.07480223729499968,0.08033961991782945,26.728657537180485,1.7730065709531597,5.50610345265918e-15,3.652393536163509e-16,16.512557133489857,0.06973267753578583,0.0745206092903885,27.54849066105797,1.7471991604064312,5.674989076177941e-15,3.599230270437248e-16,16.4797554761984,0.06676479803507718,0.07114091029195535,213.0,248.60553543177548,12.0,10.41571180288028,9.024288789193072,19.174378546211422,7.3984108688167245,0.8570713975393146,558.875,358.0438537597656,164.32158662918252,244.2726635810603,55.2685952895134,13.497653007507324,0.0
799279715.995,799279725.995,799279720.7232426,799279715.996,799279725.984,25.70319755931606,1.7335913677642447,5.294858697219108e-15,3.571198217594344e-16,16.555032114241342,0.07086531979708965,0.07581563862205343,25.592069357730598,1.73713948049578,5.271966287692503e-15,3.578507329821307e-16,16.55973648982405,0.0713041381952948,0.0763181495100298,26.41190248160808,1.7107906670802762,5.440851911211265e-15,3.524228774185369e-16,16.52550078726041,0.06814305782481256,0.07270795873543179,206.0,238.34476934258515,4.0,3.474073857207728,9.024142411117731,6.395454146223318,7.398290863221951,0.8644425686020565,561.3528442382812,359.5592346191406,166.34360777731365,244.27258165389043,55.268661465751016,13.51456356048584,0.0
799279725.995,799279735.995,799279731.3458558,799279726.035,799279735.989,27.123134421800852,1.777649669609061,5.587365690890976e-15,3.6619583193946653e-16,16.49665030918855,0.0689243729962925,0.07359818616139435,27.00438418028029,1.7813459862983454,5.562903141137739e-15,3.6695727317745915e-16,16.501414305275205,0.06935743042480524,0.07409220092724667,27.824217304157777,1.755668604459964,5.731788764656502e-15,3.616677325187526e-16,16.46894260883679,0.06643384524782547,0.07076525716810877,215.0,251.16598714477954,4.0,3.4377547562894137,9.026884185067365,6.3285939831691485,7.400538660324045,0.8562041980178797,564.4585571289062,359.5870056152344,169.35119464611054,244.27258515719177,55.26866873430094,13.669767379760742,0.0
799279735.995,799279745.995,799279741.1204401,799279736.036,799279745.968,25.700142457056987,1.7453046511468202,5.294229346153739e-15,3.5953275813624496e-16,16.55516117336998,0.07133694881610708,0.07635573995296241,25.76792310971839,1.743150522967815,5.308192160601988e-15,3.590890077313699e-16,16.55230146025231,0.07107030842325202,0.07605032618933905,26.587756233595872,1.7168814777483123,5.47707778412075e-15,3.536775844161523e-16,16.51829577913107,0.06793978025882197,0.07247656962044502,209.0,239.8185351968863,5.0,4.349033465043175,9.01988618708093,8.006175242465844,7.394801469773937,0.8715991200334413,566.8156127929688,358.3804626464844,171.92915564561574,244.2726711389838,55.26858427285225,13.406698226928711,0.0
799279745.995,799279755.995,799279751.0786796,799279746.068,799279755.957,28.288844495043424,1.8353923073708929,5.827501965978945e-15,3.7809081531840393e-16,16.45096197915492,0.0682521113322565,0.07283213159712787,28.522614100442855,1.8283208774626465,5.875658504691228e-15,3.7663410075730516e-16,16.442026684658142,0.0674568704260885,0.0719272486974667,29.342447224320342,1.8033021413884482,6.0445441282099904e-15,3.7148024112602033e-16,16.41125916967965,0.06475613079680897,0.06886469526828165,231.0,264.7620087643777,6.0,5.164209828372589,9.023174063850101,9.506840820413174,7.397496980056531,0.8726421011792163,568.4486694335938,356.22247314453125,174.04432220422885,244.27279176125845,55.26862943223534,12.878787994384766,0.0
799279755.995,799279765.995,799279761.0155121,799279755.996,799279765.979,26.256880587707546,1.7171703911201304,5.408917401067754e-15,3.5373710057074686e-16,16.53189217733916,0.0687805823062213,0.07343424868481208,25.611964943905576,1.7378568877773612,5.2760647784445484e-15,3.579985188821364e-16,16.558892753208106,0.0712790069595215,0.0762893588265321,26.43179806778306,1.7115165852746836,5.44495040196331e-15,3.525724165665848e-16,16.524683230616148,0.06812134633707245,0.07268324031559459,207.0,238.50154215840672,1.0,0.8573642164093963,9.023281032443617,1.578329580208207,7.39758467645271,0.8682302668414207,568.6211547851562,353.6248474121094,174.88209919437082,244.2730474841715,55.268599431951074,13.763284683227539,0.0
799279765.995,799279775.995,799279770.8348349,799279766.062,799279775.937,24.122993812481724,1.73895463657919,4.969336725371235e-15,3.582246551353131e-16,16.623921986400596,0.07557509062291246,0.08123187050403402,24.892002393369385,1.7142881577953122,5.127752493034093e-15,3.531433605058343e-16,16.58985041482523,0.07231123842117881,0.07747307511195345,25.71183551724687,1.6875944300728214,5.296638116552856e-15,3.476444525950012e-16,16.554667297058987,0.06902111530440891,0.0737085093692933,200.0,232.12931814896723,9.0,7.79193288332035,9.028111508929829,14.344240080657917,7.401544861080218,0.8616513391816076,567.2483520507812,351.0794677734375,174.25621864665894,244.2727042270274,55.2685438937817,12.930000305175781,0.0
799279775.995,799279785.995,799279781.0918311,799279775.999,799279785.932,25.277900456766204,1.7408775353662003,5.207247494093838e-15,3.5862077228543724e-16,16.57314750179564,0.07231175884050955,0.07747367251491255,25.50281744726452,1.7337091390905655,5.253580394136491e-15,3.571440826526565e-16,16.563529594580967,0.07140889998807864,0.07643818144181225,26.322650571142002,1.7073252177302527,5.422466017655252e-15,3.5170899485243206e-16,16.529175953444764,0.06823276003209244,0.07281009545478412,207.0,237.69865655930872,6.0,5.12480321189635,9.030194581540433,9.434296821900098,7.403252633005834,0.8711346262930797,564.5484619140625,349.6671142578125,172.07439003355432,244.2727248635324,55.26854683880918,13.27053165435791,0.0
799279785.995,799279795.995,799279790.9390372,799279786.044,799279795.922,22.73059930867427,1.6816144330212979,4.6825034575869e-15,3.464125732023874e-16,16.688472784090678,0.07749069353184979,0.08344932575716513,23.31338897474012,1.6623144274917712,4.802558128796465e-15,3.4243677206330483e-16,16.66098647556707,0.07478079633125034,0.08031488606283332,24.133222098617605,1.634778679999542,4.9714437523152266e-15,3.3676440807990567e-16,16.62346172566415,0.0711635380003166,0.0761570944007417,188.0,217.92782729830245,8.0,6.880277074463852,9.030200211466406,12.665964614353909,7.403257248605631,0.8628961630198518,561.6663818359375,349.79852294921875,169.28144409238496,244.27270440487018,55.268532695050396,13.377659797668457,0.0
799279795.995,799279805.995,799279800.7198565,799279796.014,799279805.954,24.683616814571675,1.7325104844201695,5.084825063801765e-15,3.5689715979055492e-16,16.598978010348468,0.07365088230725902,0.07901292711435914,25.08398024541503,1.7196766058337827,5.167299930555496e-15,3.5425338080175924e-16,16.581508874799784,0.07199399811588592,0.0771090210968417,25.903813369292514,1.6930928488312216,5.336185554074258e-15,3.4877712685923165e-16,16.546590743915218,0.06874173823516116,0.07338997006779735,202.0,234.0808329224186,7.0,5.989624598439088,9.036539508113814,11.02635437439923,7.408454413979261,0.863154427040514,559.1895751953125,351.09698486328125,166.5317559516088,244.27268860424928,55.268611665489765,13.277227401733398,0.0
799279805.995,799279815.995,799279809.0892625,799279806.094,799279811.967,20.620699061020026,2.0046902797774107,4.2478640065701255e-15,4.1296619763414656e-16,16.794241539532646,0.10073169288376604,0.11104202262462337,20.387220870932033,2.015400043961085,4.1997674994119985e-15,4.1517240905598353e-16,16.806604929997967,0.1023520051068516,0.1130145668371405,21.20705399480952,1.9775381553037743,4.368653122930761e-15,4.073728599925775e-16,16.76379914467522,0.09679779578171832,0.10627998103617742,99.0,115.00346904235455,2.0,1.7272644721959587,5.42288754819514,3.179736869269833,4.445862839073138,0.8609820751407002,557.9096069335938,353.09417724609375,164.7288686604232,244.27263004279763,55.26876585346801,13.42424201965332,0.0
799279815.995,799279825.995,799279820.5832732,799279815.997,799279825.993,23.681980709772752,1.7025372129164658,4.8784880262131865e-15,3.5072266586079193e-16,16.64395494244137,0.07537724277540647,0.08100332702422008,24.116012737322926,1.688370525078126,4.967898623888523e-15,3.4780432816609394e-16,16.624236238564688,0.07346994775421578,0.07880471346030404,24.93584586120041,1.661281819890163,5.136784247407284e-15,3.422240548973736e-16,16.587939738192834,0.07002658356678637,0.07485637454015048,194.0,225.30020380802506,7.0,6.153978430287535,9.035193955805882,11.32891483757478,7.407351285627309,0.8612519170878015,557.5947265625,356.3170166015625,163.536848688292,244.27298055197588,55.26851701868372,13.768041610717773,0.0
799279825.995,799279835.995,799279831.2883116,799279826.025,799279835.969,27.113377324255637,1.7660432511542021,5.585355728796661e-15,3.6380490973776564e-16,16.49704095504063,0.06851214374701797,0.07312832298767802,26.825651881024903,1.7750370108822822,5.52608428749113e-15,3.656576242417501e-16,16.508624288978922,0.06956552375526925,0.07432973566932333,27.64548500490239,1.7492887320851052,5.694969911009892e-15,3.603534788095317e-16,16.47593946628407,0.0666147702949047,0.07097058867124062,215.0,249.76146298904555,3.0,2.6113699456202975,9.034439545725286,4.807294672619184,7.40673279525425,0.8609363548446107,559.1768798828125,358.984375,164.37627743493871,244.27263775137956,55.268530691582065,13.553488731384277,0.0
799279835.995,799279845.995,799279840.9724147,799279836.02,799279845.85,25.613809012737352,1.7294602472379021,5.276444656623895e-15,3.562688109310078e-16,16.558814582703654,0.07094068058421499,0.07590190670256902,25.498450977963092,1.7331477809039586,5.252680901460397e-15,3.5702844286621545e-16,16.5637155050089,0.07139835347187429,0.0764260965343162,26.318284101840575,1.7067681258596294,5.421566524979158e-15,3.515942339270837e-16,16.52935607311201,0.06822214966766182,0.07279801334147251,205.0,237.7749472550659,4.0,3.4573378562000214,9.0345915537266,6.364644689822767,7.406857416448821,0.8623684006886402,561.7001342773438,360.46588134765625,166.46284859670217,244.27273281793669,55.268637762604996,13.546341896057129,0.0
799279845.995,799279855.995,799279850.8041435,799279846.026,799279855.953,22.625312846256143,1.6068021640483403,4.660814446328765e-15,3.310012457939581e-16,16.693513517438014,0.07449182137625954,0.0799816330904406,22.15794100254102,1.622816795710376,4.5645358465234495e-15,3.343002599163375e-16,16.71617649577735,0.07674072013366029,0.08258016914620114,22.977774126418506,1.5946185999666627,4.733421470042212e-15,3.284914315931325e-16,16.67673011007604,0.07284872952928012,0.07809040310652549,181.0,207.6358121700418,2.0,1.7301086476237475,9.03637624026055,3.1849727376709893,7.408320561585091,0.8721534791475055,564.6940307617188,360.590576171875,169.3435161292181,244.27253111671598,55.26868862412914,13.270718574523926,0.0
799279855.995,799279865.995,799279860.9822985,799279856.024,799279865.99,23.225839898164594,1.6749235476309272,4.7845230190219065e-15,3.45034250811971e-16,16.665071429983502,0.07560308639889257,0.08126421700903563,23.460390002858823,1.6671522211321292,4.8328403405889176e-15,3.434333575532186e-16,16.654161931245845,0.07453695985432773,0.0800336753003208,24.28022312673631,1.639699426246308,5.00172596410768e-15,3.3777808180673946e-16,16.61686831641111,0.0709525653042462,0.07591551272205521,191.0,219.26880890353198,6.0,5.172378893933228,9.030757574137894,9.521879327467989,7.4037141929857295,0.8711636621644963,567.379150390625,359.220458984375,172.27521862105561,244.27249822459183,55.26860196303996,13.408376693725586,0.0
799279865.995,799279875.995,799279870.8820528,799279865.996,799279875.901,23.612391744583725,1.664338239451501,4.864152699384247e-15,3.428536773270092e-16,16.647150050424102,0.07395227332786902,0.07935992394656566,23.503495297938926,1.667954160524776,4.8417200313754185e-15,3.4359855706810385e-16,16.65216886817929,0.07443942926792246,0.07992123368007853,24.32332842181641,1.6405356412527967,5.01060565489418e-15,3.379503420980761e-16,16.614942490406033,0.0708658070662409,0.07581619637452874,190.0,219.8237780051117,4.0,3.490199415401754,9.037569784567165,6.425139832898683,7.409299068742469,0.8645655774473644,568.9973754882812,356.7671813964844,174.43964436541256,244.27293083391598,55.26845469124202,13.478947639465332,0.0
799279875.995,799279885.995,799279880.826215,799279876.024,799279885.994,24.725081510008458,1.7239074723936976,5.093366791061742e-15,3.5512493931310167e-16,16.59715567002579,0.0731783592755697,0.07846931981667282,24.964887960840446,1.7161901804493869,5.142766919933132e-15,3.5353517717257367e-16,16.586675946653656,0.07218438357982748,0.07732747346732083,25.78472108471793,1.6895406241307724,5.311652543451893e-15,3.4804536857093913e-16,16.551593905070455,0.06890898218770403,0.07358063669674664,200.0,232.90971217732607,6.0,5.199373160621093,9.032857536526421,9.571573318416103,7.405435811710741,0.8590887427814949,569.4874877929688,354.0147705078125,175.61506156882126,244.27261239569765,55.26858880774555,12.84000015258789,0.0
799279885.995,799279895.995,799279891.2834929,799279886.007,799279895.879,26.521385885421275,1.7479961137577997,5.463405492396782e-15,3.6008719943410675e-16,16.521009463614526,0.06930024967030235,0.07402694721143988,26.241186078004876,1.7568464728338837,5.4056843320690046e-15,3.6191037340378e-16,16.532541347832094,0.07036013312201561,0.07523766550713873,27.061019201882363,1.7308238171512966,5.574569955587767e-15,3.565497063331671e-16,16.49913962638425,0.0673132907831615,0.07176402426933493,211.0,244.44579646901963,3.0,2.6479198567239988,9.033133402899178,4.874579736241906,7.405661976100891,0.8632137759118841,568.101318359375,351.4346008300781,174.97614474748778,244.27276105790938,55.26858898254916,13.843602180480957,0.0
799279895.995,799279905.995,799279900.8021609,799279896.01,799279905.965,21.603022616725013,1.5956049456465962,4.450222659045352e-15,3.286946188031988e-16,16.743713699214595,0.07736943086863235,0.08330870457876216,21.487412668442037,1.5996080949777718,4.42640700969906e-15,3.29519267565421e-16,16.74953968852439,0.07795942234546516,0.08399320211280425,22.30724579231952,1.5709999759139732,4.595292633217821e-15,3.2362599503827847e-16,16.708885118557134,0.07389116327243528,0.07928955010486405,174.0,201.6227567116687,4.0,3.45757466082997,9.03844242309323,6.365080625618808,7.410014486711309,0.8632605224401383,565.6732177734375,349.8703308105469,173.09130197802793,244.27270661424657,55.268609364912336,13.304597854614258,0.0
799279905.995,799279915.995,799279911.0214303,799279906.112,799279915.981,23.505066166090323,1.6366606652562625,4.842043630214607e-15,3.3715209704279006e-16,16.652096304868593,0.07308406337963547,0.07836089933820034,23.03308151580135,1.6525434001050623,4.744814792255078e-15,3.404239404216428e-16,16.674119888504297,0.07523020312282469,0.08083353263740634,23.852914639678833,1.6248558621582998,4.9137004157738395e-15,3.3472030760460975e-16,16.63614636497791,0.07154991813999345,0.07659979372930081,186.0,215.5029526171284,2.0,1.7071415407272343,9.034659112838296,3.1426923817933177,7.40691280364641,0.8633266562150099,562.5811767578125,349.7073974609375,170.182210897929,244.27274295406207,55.26856024540256,13.080645561218262,0.0
799279915.995,799279925.995,799279921.1501536,799279916.054,799279925.9,26.8639688881438,1.75720102760172,5.5339775909576224e-15,3.619834116859543e-16,16.507074560433477,0.06879301533180993,0.07344842189021605,26.572276988351764,1.766356201818363,5.473889059600463e-15,3.6386937757458275e-16,16.51892807284649,0.06987532239205763,0.07468354585175874,27.392110112229247,1.740502018318594,5.6427746831192246e-15,3.5854341577363035e-16,16.4859362779997,0.06688484478881307,0.07127723167306499,215.0,247.68625980971467,3.0,2.594144428116825,9.042248253052064,4.775584060851428,7.413134632175407,0.8682469533103876,559.8284912109375,351.23553466796875,167.10212351099432,244.2727789072721,55.26861977035818,12.846511840820312,0.0
799279925.995,799279935.995,799279930.8752831,799279926.015,799279935.986,27.229051976250055,1.8010482258019394,5.6091847071075114e-15,3.710159345151995e-16,16.492418697664647,0.06954003484313986,0.07430063530098963,27.45836562191184,1.7939931133865774,5.656423318113839e-15,3.6956258135763496e-16,16.48331329106471,0.06871551791560293,0.07336008326608834,28.27819874578933,1.7685397894253674,5.8253089416326015e-15,3.643191966216257e-16,16.451370643807202,0.0658639883120955,0.07011900463844256,219.0,255.66649317128014,6.0,5.1525946395479325,9.041116637931166,9.48545831371324,7.412206896615814,0.8567198357661716,558.2407836914062,353.6374206542969,164.89279664938988,244.27262604733122,55.26857543157309,13.205479621887207,0.0
799279935.995,799279945.995,799279941.1319407,799279936.033,799279945.987,23.164209609645535,1.6600929625365848,4.77182717958698e-15,3.4197915028253644e-16,16.667956284629366,0.0751489246972028,0.08073969744384257,23.226172851304852,1.6580284254684952,4.7845916073688e-15,3.4155385564651e-16,16.665055865565193,0.07486512929434497,0.08041217690382396,24.04600597518234,1.6304665284248205,4.9534772308875615e-15,3.3587610485551303e-16,16.62739262327604,0.07123102092632294,0.07623438934947657,186.0,217.5014347013261,5.0,4.332665265163466,9.045220853966656,7.97604287450547,7.415571668869258,0.8553731044122921,558.1063232421875,356.7519226074219,163.91462914370246,244.27275751029288,55.26850955322492,13.51075267791748,0.0
799279945.995,799279955.995,799279950.9152851,799279945.995,799279955.97,24.523743668242606,1.6586912640136806,5.051891195657977e-15,3.416904003868182e-16,16.60603307984202,0.07105816212343896,0.07603641747333612,23.877195028724778,1.6801132671195766,4.918702175917304e-15,3.461033330266328e-16,16.63504173312561,0.07382951276690264,0.07921856252016113,24.69702815260226,1.6529026782946752,5.087587799436065e-15,3.4049795172870307e-16,16.59838825800231,0.07033695679789886,0.07521116380676318,193.0,223.25172684882918,1.0,0.8508979277732278,9.039619077621925,1.5664257306734422,7.410979147069294,0.8646668172300684,559.6954956054688,359.43951416015625,164.76590766369253,244.272784542859,55.26864288307503,13.8549222946167,0.0
799279955.995,799279965.995,799279960.83616,799279955.995,799279965.98,24.501350875566764,1.7169217406687547,5.047278280366753e-15,3.5368587857776345e-16,16.60702492565694,0.07353511296376425,0.07887969488533031,24.750827125797784,1.708863572265529,5.098670387914344e-15,3.5202589588669896e-16,16.596025707970718,0.07248761590351904,0.07767557866172226,25.57066024967527,1.6821108350393779,5.267556011433105e-15,3.4651483201811184e-16,16.560645145216846,0.06917181593323818,0.07388040761084014,200.0,231.086549179195,6.0,5.249328567192826,9.037175689748944,9.663536680514067,7.408975976756543,0.8657142680753802,562.3200073242188,360.9066162109375,166.9613051991789,244.27251177690994,55.26855965021445,13.78499984741211,0.0
799279965.995,799279975.995,799279971.1362616,799279966.143,799279975.913,26.154875415476322,1.7700476990424268,5.3879043355881225e-15,3.646298260027399e-16,16.536118360808054,0.07109832593194199,0.07608241028403384,26.408222042016398,1.762107344020748,5.4400937406553775e-15,3.6299411286827405e-16,16.525652092716676,0.0701319053978331,0.07497674411380828,27.22805516589388,1.7361633640118352,5.608979364174139e-15,3.5764965298643803e-16,16.492458445390884,0.06711298413073052,0.07153638839266918,214.0,245.9529684037323,6.0,5.265935964755618,9.033071473713456,9.694109389663751,7.405611204503101,0.8702813993919873,565.4230346679688,361.0117492675781,169.95547679887866,244.27280299847726,55.2685393979296,12.911214828491211,0.0
799279975.995,799279985.995,799279981.3670466,799279976.017,799279985.99,23.643236269684984,1.665224004595843,4.870506671555107e-15,3.4303614494674366e-16,16.64573269449068,0.07389700496393203,0.07929627698077368,23.533875821336768,1.66885291681685,4.847978419195374e-15,3.437837008642711e-16,16.65076635617769,0.07438526882256014,0.07985880226573983,24.353708945214255,1.6414530074346125,5.016864042714136e-15,3.3813931953153015e-16,16.613587221464467,0.07081854016261602,0.07576209482786211,193.0,220.12700000733233,4.0,3.4883756062304276,9.03874643909586,6.421782366015105,7.410263729100454,0.876790654140667,568.252197265625,359.5475158691406,173.04682995382555,244.2727098323534,55.26858738582083,12.63730525970459,0.0
